Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"01/04/2019 10:38:40","3","HARAS3B-Harassment C","BPD190104-000689",""
"01/04/2019 12:20:16","3","CIVILB - Civil Assist","BPD190104-000705",""
"01/04/2019 12:37:44","3","ASSISB-Assist","BPDBC190104-000725",""
"01/04/2019 12:59:40","3","OAAB-Other Agency Assis","BPD190104-000731","20190104-0000123"
"01/04/2019 13:18:06","3","PARKIB-Parking Complaint/Issue","BPD190104-000737",""
"01/04/2019 13:24:06","3","PARKIB-Parking Complaint/Issue","BPD190104-000738",""
"01/04/2019 13:45:15","3","FRAUD3B-Fraud C","BPD190104-000743",""
"01/04/2019 13:51:02","3","FRAUD3B-Fraud C","BPD190104-000744",""
"01/04/2019 14:00:44","3","CRTRE3B - Criminal Tresp C","BPD190104-000753",""
"01/04/2019 15:57:12","3","ASSISB-Assist","BPD190104-000781",""
"01/04/2019 15:36:59","3","ASSISB-Assist","BPD190104-000775",""
"01/04/2019 14:19:01","3","HARAS3B-Harassment C","BPD190104-000760",""
"01/04/2019 18:19:20","3","ASSISB-Assist","BPD190104-000816",""
"01/04/2019 17:50:23","3","FRAUD3B-Fraud C","BPD190104-000808",""
"01/04/2019 17:51:47","3","HARAS3B-Harassment C","BPD190104-000809",""
"01/04/2019 18:03:17","3","ASSISB-Assist","BPD190104-000811",""
"01/04/2019 18:15:39","3","PARKIB-Parking Complaint/Issue","BPD190104-000814","20190104-0000132"
"01/04/2019 20:47:58","3","ASSISB-Assist","BPD190104-000843",""
"01/04/2019 20:52:32","3","HARAS3B-Harassment C","BPD190104-000844","20190104-0000141"
"01/04/2019 22:59:20","3","FRAUD3B-Fraud C","BPD190104-000864",""
"01/05/2019 09:54:29","3","HARAS3B-Harassment C","BPD190105-000924",""
"01/05/2019 10:07:06","3","ASSISB-Assist","BPD190105-000930",""
"01/05/2019 13:15:53","3","PARKIB-Parking Complaint/Issue","BPDBC190105-000975",""
"01/05/2019 12:22:00","3","HARAS3B-Harassment C","BPD190105-000964","20190105-0000148"
"01/05/2019 10:47:16","3","CIVILB - Civil Assist","BPD190105-000942",""
"01/05/2019 16:15:11","3","ASSISB-Assist","BPD190105-001008","20190105-0000155"
"01/05/2019 16:35:11","3","PARKIB-Parking Complaint/Issue","BPD190105-001009",""
"01/05/2019 20:18:26","3","HARAS3B-Harassment C","BPD190105-001049","20190105-0000169"
"01/05/2019 23:39:30","3","NARCOB-Narcotics/Drug viol","BPD190105-001071",""
"01/06/2019 00:51:27","3","OAAB-Other Agency Assis","BPDBC190106-001078",""
"01/06/2019 09:12:26","3","OAAB-Other Agency Assis","BPD190106-001108",""
"01/06/2019 11:27:06","3","NARCOB-Narcotics/Drug viol","BPD190106-001122",""
"01/06/2019 12:07:29","3","ASSISB-Assist","BPD190106-001130",""
"01/06/2019 13:27:23","3","OAAB-Other Agency Assis","UCBP190106-001149",""
"01/06/2019 15:36:22","3","PARKIB-Parking Complaint/Issue","BPD190106-001168",""
"01/06/2019 15:45:02","3","ODORB-Odor Invest","BPD190106-001173",""
"01/06/2019 13:35:20","3","HARAS3B-Harassment C","BPD190106-001151",""
"01/06/2019 14:24:30","3","OAAB-Other Agency Assis","BPD190106-001156",""
"01/06/2019 16:25:18","3","OAAB-Other Agency Assis","BPD190106-001163","20190106-0000194"
"01/06/2019 16:25:24","3","OAAB-Other Agency Assis","BPD190106-001180",""
"01/06/2019 17:24:37","3","PARKIB-Parking Complaint/Issue","BPD190106-001188",""
"01/06/2019 17:49:49","3","PARKIB-Parking Complaint/Issue","BPD190106-001190",""
"01/06/2019 20:02:11","3","ASSAU3B-Assault C","BPD190106-001207","20190106-0000197"
"01/06/2019 22:35:43","3","NARCOB-Narcotics/Drug viol","BPD190106-001224",""
"01/06/2019 21:29:31","3","OAAB-Other Agency Assis","BPD190106-001219",""
"01/06/2019 22:18:37","3","ASSISB-Assist","BPD190106-001222","20190106-0000198"
"01/06/2019 23:09:37","3","ASSISB-Assist","BPD190106-001231",""
"01/07/2019 00:06:45","3","OAAB-Other Agency Assis","SUBP190107-001237",""
"01/07/2019 06:52:07","3","SUSPI3B-Suspicious C","BPD190107-001262",""
"01/07/2019 03:46:10","3","OAAB-Other Agency Assis","BPD190107-001255",""
"01/07/2019 09:14:18","3","FRAUD3B-Fraud C","BPD190107-001282",""
"01/07/2019 08:17:11","3","CRMIS3B - Criminal Mis C","BPD190107-001272",""
"01/07/2019 11:27:02","3","SUSPI3B-Suspicious C","BPD190107-001312",""
"01/07/2019 11:51:44","3","PARKIB-Parking Complaint/Issue","BPD190107-001318",""
"01/07/2019 12:11:04","3","FRAUD3B-Fraud C","BPD190107-001325","20190107-0000213"
"01/07/2019 12:28:46","3","CRMIS3B - Criminal Mis C","BPD190107-001332",""
"01/07/2019 14:03:23","3","PARKIB-Parking Complaint/Issue","BPD190107-001365","20190107-0000219"
"01/07/2019 14:27:36","3","OAAB-Other Agency Assis","BPDBC190107-001374",""
"01/07/2019 14:28:45","3","NARCOB-Narcotics/Drug viol","BPD190107-001376",""
"01/07/2019 14:20:19","3","OAAB-Other Agency Assis","BPDBC190107-001370",""
"01/07/2019 14:53:24","3","ASSISB-Assist","BPD190107-001381",""
"01/07/2019 14:59:28","3","PARKIB-Parking Complaint/Issue","BPD190107-001383",""
"01/07/2019 15:12:13","3","SUSPI3B-Suspicious C","BPD190107-001386",""
"01/07/2019 15:28:42","3","ASSISB-Assist","BPD190107-001389",""
"01/07/2019 19:08:39","3","ASSAU3B-Assault C","BPD190107-001436",""
"01/07/2019 19:27:36","3","HARAS3B-Harassment C","BPD190107-001440",""
"01/07/2019 19:34:18","3","OAAB-Other Agency Assis","BPD190107-001443",""
"01/07/2019 19:45:12","3","ASSISB-Assist","BPD190107-001445",""
"01/07/2019 19:55:09","3","CRTRE3B - Criminal Tresp C","BPD190107-001447","20190107-0000228"
"01/07/2019 21:40:42","3","HARAS3B-Harassment C","BPD190107-001460",""
"01/07/2019 22:04:25","3","HARAS3B-Harassment C","BPD190107-001466",""
"01/07/2019 22:41:57","3","HARAS3B-Harassment C","BPD190107-001474",""
"01/07/2019 22:46:43","3","ASSAU3B-Assault C","",""
"01/07/2019 23:03:30","3","ASSISB-Assist","BPD190107-001477",""
"01/07/2019 23:13:53","3","ASSISB-Assist","BPD190107-001479",""
"01/08/2019 09:40:23","3","FRAUD3B-Fraud C","BPD190108-001520",""
"01/08/2019 10:11:53","3","FRAUD3B-Fraud C","BPD190108-001530","20190108-0000237"
"01/08/2019 08:37:05","3","ASSISB-Assist","BPD190108-001507",""
"01/08/2019 07:51:17","3","NARCOB-Narcotics/Drug viol","BPD190108-001503","20190108-0000234"
"01/08/2019 12:00:52","3","PARKIB-Parking Complaint/Issue","BPD190108-001553",""
"01/08/2019 12:44:30","3","ASSISB-Assist","BPD190108-001565",""
"01/08/2019 13:00:06","3","NOISEB-Noise Complaint","BPD190108-001570",""
"01/08/2019 13:16:59","3","PARKIB-Parking Complaint/Issue","BPD190108-001576",""
"01/08/2019 14:51:02","3","FRAUD3B-Fraud C","BPD190108-001602",""
"01/08/2019 14:51:43","3","CRTRE3B - Criminal Tresp C","BPD190108-001606",""
"01/08/2019 14:52:08","3","CRTRE3B - Criminal Tresp C","BPD190108-001607",""
"01/08/2019 14:53:48","3","ASSISB-Assist","BPD190108-001612",""
"01/08/2019 14:54:05","3","FRAUD3B-Fraud C","BPD190108-001613",""
"01/08/2019 12:14:19","3","ASSISB-Assist","BPD190108-001557",""
"01/08/2019 12:17:37","3","PARKIB-Parking Complaint/Issue","BPD190108-001558",""
"01/08/2019 14:27:39","3","SUSPI3B-Suspicious C","BPD190108-001589",""
"01/08/2019 14:49:56","3","CRTRE3B - Criminal Tresp C","BPD190108-001596",""
"01/08/2019 15:27:37","3","PARKIB-Parking Complaint/Issue","BPD190108-001625",""
"01/08/2019 16:14:03","3","CRTRE3B - Criminal Tresp C","BPD190108-001633","20190108-0000250"
"01/08/2019 17:23:50","3","FRAUD3B-Fraud C","BPD190108-001650","20190108-0000252"
"01/08/2019 17:32:39","3","HARAS3B-Harassment C","BPD190108-001652",""
"01/08/2019 20:48:23","3","ASSISB-Assist","BPD190108-001677",""
"01/08/2019 21:22:20","3","CRMIS3B - Criminal Mis C","BPD190108-001681","20190108-0000260"
"01/08/2019 19:27:44","3","HARAS3B-Harassment C","BPD190108-001671",""
"01/09/2019 07:12:55","3","SUSPI3B-Suspicious C","BPD190109-001716",""
"01/09/2019 09:45:26","3","FRAUD3B-Fraud C","BPD190109-001751","20190109-0000273"
"01/09/2019 02:21:15","3","ASSISB-Assist","BPD190109-001705",""
"01/09/2019 03:36:43","3","ASSISB-Assist","BPD190109-001709",""
"01/08/2019 23:15:14","3","ASSISB-Assist","BPD190108-001694",""
"01/08/2019 23:26:39","3","ASSISB-Assist","BPD190108-001695","20190108-0000264"
"01/08/2019 23:31:41","3","SASL3B-Sex Assault C","BPD190108-001696","20190109-0000265"
"01/09/2019 11:32:24","3","PARKIB-Parking Complaint/Issue","BPD190109-001781",""
"01/09/2019 11:32:35","3","CRMIS3B - Criminal Mis C","BPD190109-001782",""
"01/09/2019 11:33:04","3","FRAUD3B-Fraud C","BPD190109-001783",""
"01/09/2019 11:38:34","3","ASSISB-Assist","BPD190109-001801",""
"01/09/2019 11:38:58","3","CRMIS3B - Criminal Mis C","BPD190109-001802",""
"01/09/2019 13:43:37","3","HARAS3B-Harassment C","BPD190109-001845",""
"01/09/2019 13:04:01","3","PARKIB-Parking Complaint/Issue","BPD190109-001836",""
"01/09/2019 13:25:24","3","PARKIB-Parking Complaint/Issue","BPD190109-001842",""
"01/09/2019 12:32:03","3","OAAB-Other Agency Assis","BPDBC190109-001821",""
"01/09/2019 12:43:13","3","CRTRE3B - Criminal Tresp C","BPD190109-001827",""
"01/09/2019 15:08:21","3","ASSISB-Assist","BPD190109-001865",""
"01/09/2019 15:10:44","3","PARKIB-Parking Complaint/Issue","BPD190109-001866",""
"01/09/2019 15:21:05","3","PARKIB-Parking Complaint/Issue","BPD190109-001872",""
"01/09/2019 15:31:16","3","TRESP3B-Trespassing C","BPD190109-001878",""
"01/09/2019 15:50:04","3","HARAS3B-Harassment C","BPD190109-001883",""
"01/09/2019 16:03:58","3","OAAB-Other Agency Assis","BPDBC190109-001890",""
"01/09/2019 16:13:36","3","PARKIB-Parking Complaint/Issue","BPD190109-001892",""
"01/09/2019 16:18:58","3","FRAUD3B-Fraud C","BPD190109-001895","20190109-0000289"
"01/09/2019 16:25:36","3","FRAUD3B-Fraud C","BPD190109-001898",""
"01/09/2019 16:43:31","3","NARCOB-Narcotics/Drug viol","BPD190109-001902",""
"01/09/2019 16:59:24","3","PARKIB-Parking Complaint/Issue","BPD190109-001906",""
"01/09/2019 17:25:53","3","FRAUD3B-Fraud C","BPD190109-001917","20190109-0000294"
"01/09/2019 14:25:42","3","TRESP3B-Trespassing C","BPD190109-001849",""
"01/09/2019 14:28:04","3","HARAS3B-Harassment C","BPD190109-001850",""
"01/09/2019 14:44:07","3","ASSISB-Assist","BPD190109-001853",""
"01/09/2019 14:45:14","3","PARKIB-Parking Complaint/Issue","BPD190109-001854",""
"01/09/2019 22:08:29","3","ASSISB-Assist","BPD190109-001963",""
"01/10/2019 00:25:15","3","CRMIS3B - Criminal Mis C","BPD190110-001988","20190110-0000306"
"01/09/2019 19:49:00","3","PARKIB-Parking Complaint/Issue","BPD190109-001946",""
"01/09/2019 20:15:25","3","TRESP1B-Trespassing I/P","BPD190109-001942","20190109-0000296"
"01/09/2019 20:24:43","3","ASSISB-Assist","BPD190109-001952","20190109-0000300"
"01/09/2019 20:43:32","3","NARCOB-Narcotics/Drug viol","BPD190109-001957",""
"01/09/2019 17:27:08","3","HARAS3B-Harassment C","BPD190109-001920",""
"01/09/2019 17:28:28","3","PARKIB-Parking Complaint/Issue","BPD190109-001921",""
"01/10/2019 12:03:28","3","ASSISB-Assist","BPD190110-002094",""
"01/10/2019 11:35:18","3","PARKIB-Parking Complaint/Issue","BPD190110-002081",""
"01/10/2019 11:40:11","3","ASSISB-Assist","BPD190110-002085","20190110-0000322"
"01/10/2019 10:00:53","3","PARKIB-Parking Complaint/Issue","BPD190110-002054",""
"01/10/2019 10:25:31","3","COENFB - Code Enforcement","BPD190110-002060",""
"01/10/2019 11:02:50","3","ASSISB-Assist","BPD190110-002066",""
"01/10/2019 09:14:29","3","PARKIB-Parking Complaint/Issue","BPD190110-002036",""
"01/10/2019 06:47:33","3","OAAB-Other Agency Assis","BPDBC190110-002009",""
"01/10/2019 07:36:43","3","PARKIB-Parking Complaint/Issue","BPD190110-002015","20190110-0000311"
"01/10/2019 07:39:05","3","COENFB - Code Enforcement","BPD190110-002016",""
"01/10/2019 07:50:53","3","PARKIB-Parking Complaint/Issue","BPD190110-002017",""
"01/10/2019 12:54:23","3","PARKIB-Parking Complaint/Issue","BPD190110-002109",""
"01/10/2019 13:25:30","3","PARKIB-Parking Complaint/Issue","BPD190110-002132",""
"01/10/2019 15:11:40","3","TRESP3B-Trespassing C","BPD190110-002139","20190110-0000323"
"01/10/2019 14:19:54","3","PARKIB-Parking Complaint/Issue","BPD190110-002163",""
"01/10/2019 14:24:40","3","PARKIB-Parking Complaint/Issue","BPD190110-002166",""
"01/10/2019 14:35:46","3","PARKIB-Parking Complaint/Issue","BPD190110-002169","20190110-0000321"
"01/10/2019 17:15:31","3","SUSPI3B-Suspicious C","BPD190110-002204",""
"01/10/2019 17:15:33","3","TRESP3B-Trespassing C","BPD190110-002205",""
"01/10/2019 16:58:21","3","NARCOB-Narcotics/Drug viol","BPD190110-002200",""
"01/10/2019 16:13:06","3","FRAUD3B-Fraud C","BPD190110-002188",""
"01/10/2019 17:26:00","3","ASSISB-Assist","BPD190110-002210",""
"01/11/2019 02:38:23","3","TRESP3B-Trespassing C","BPD190111-002286",""
"01/10/2019 21:46:41","3","FIREWB-Fire Works Complaints","BPD190110-002258",""
"01/10/2019 22:58:50","3","PARKIB-Parking Complaint/Issue","BPD190110-002264",""
"01/11/2019 08:45:33","3","OAAB-Other Agency Assis","BPD190111-002317",""
"01/11/2019 07:48:37","3","HARAS3B-Harassment C","BPD190111-002308",""
"01/11/2019 10:38:13","3","CRMIS3B - Criminal Mis C","BPD190111-002363",""
"01/11/2019 10:39:17","3","CRTRE3B - Criminal Tresp C","BPD190111-002364",""
"01/11/2019 10:03:06","3","FRAUD3B-Fraud C","BPD190111-002346",""
"01/11/2019 10:05:07","3","CRMIS3B - Criminal Mis C","BPD190111-002352",""
"01/11/2019 10:11:35","3","PARKIB-Parking Complaint/Issue","BPD190111-002356",""
"01/11/2019 09:32:04","3","ASSISB-Assist","BPD190111-002328",""
"01/11/2019 09:51:37","3","ASSISB-Assist","BPD190111-002337",""
"01/11/2019 09:53:49","3","SUSPI3B-Suspicious C","BPD190111-002338","20190111-0000350"
"01/11/2019 09:55:24","3","PARKIB-Parking Complaint/Issue","BPD190111-002339",""
"01/11/2019 10:01:48","3","FRAUD3B-Fraud C","BPD190111-002342",""
"01/11/2019 10:02:05","3","FRAUD3B-Fraud C","BPD190111-002343",""
"01/11/2019 10:46:23","3","ODORB-Odor Invest","UCBP190111-002372",""
"01/11/2019 12:13:46","3","ASSISB-Assist","BPD190111-002388",""
"01/11/2019 13:37:29","3","PARKIB-Parking Complaint/Issue","BPD190111-002399",""
"01/11/2019 12:29:10","3","ASSAU3B-Assault C","BPD190111-002336",""
"01/11/2019 12:41:12","3","TRESP3B-Trespassing C","BPD190111-002394",""
"01/11/2019 14:33:58","3","PARKIB-Parking Complaint/Issue","BPD190111-002414","20190111-0000357"
"01/11/2019 17:36:45","3","PARKIB-Parking Complaint/Issue","BPD190111-002473",""
"01/11/2019 17:57:43","3","ASSISB-Assist","BPD190111-002477",""
"01/11/2019 17:23:42","3","ODORB-Odor Invest","BPD190111-002467",""
"01/11/2019 17:09:19","3","SASL3B-Sex Assault C","BPD190111-002459","20190111-0000365"
"01/11/2019 16:41:30","3","FRAUD3B-Fraud C","BPD190111-002449",""
"01/11/2019 20:03:29","3","PARKIB-Parking Complaint/Issue","BPD190111-002501",""
"01/11/2019 22:05:42","3","ASSISB-Assist","BPD190111-002518",""
"01/11/2019 20:18:30","3","NARCOB-Narcotics/Drug viol","BPD190111-002509",""
"01/11/2019 20:29:04","3","PARKIB-Parking Complaint/Issue","BPD190111-002512",""
"01/11/2019 23:00:57","3","ODORB-Odor Invest","BPD190111-002532",""
"01/12/2019 00:33:30","3","OAAB-Other Agency Assis","UCBP190112-002539",""
"01/12/2019 02:09:10","3","ASSISB-Assist","BPD190112-002548",""
"01/12/2019 02:58:26","3","ASSISB-Assist","BPD190112-002553",""
"01/12/2019 02:24:10","3","OAAB-Other Agency Assis","UCBP190112-002550",""
"01/12/2019 08:24:11","3","ASSISB-Assist","BPD190112-002574",""
"01/12/2019 07:41:14","3","SUSPI3B-Suspicious C","BPD190112-002568",""
"01/12/2019 11:24:16","3","PARKIB-Parking Complaint/Issue","BPD190112-002611",""
"01/12/2019 12:46:36","3","CRTRE3B - Criminal Tresp C","BPD190112-002627","20190112-0000383"
"01/12/2019 13:32:01","3","SUSPI3B-Suspicious C","BPD190112-002633",""
"01/12/2019 08:59:32","3","OPCONB-Open Container","BPD190112-002578","20190112-0000378"
"01/12/2019 13:54:53","3","ASSISB-Assist","BPD190112-002637",""
"01/12/2019 14:48:21","3","ASSISB-Assist","BPD190112-002648",""
"01/12/2019 14:57:14","3","FRAUD3B-Fraud C","BPD190112-002649",""
"01/12/2019 16:33:59","3","TRESP3B-Trespassing C","BPD190112-002670","20190112-0000392"
"01/12/2019 17:30:05","3","ASSISB-Assist","BPD190112-002679",""
"01/12/2019 23:17:48","3","SASL3B-Sex Assault C","BPD190112-002719","20190112-0000402"
"01/12/2019 21:11:07","3","ASSISB-Assist","BPD190112-002706",""
"01/13/2019 00:53:15","3","ASSISB-Assist","BPD190113-002730",""
"01/13/2019 03:41:35","3","ASSISB-Assist","BPD190113-002743","20190113-0000406"
"01/13/2019 09:27:05","3","FRAUD3B-Fraud C","BPD190113-002758","20190113-0000408"
"01/13/2019 10:33:18","3","PARKIB-Parking Complaint/Issue","BPD190113-002767",""
"01/13/2019 10:51:17","3","HARAS3B-Harassment C","BPD190113-002770",""
"01/13/2019 11:00:13","3","FRAUD3B-Fraud C","BPD190113-002772",""
"01/13/2019 11:00:59","3","PARKIB-Parking Complaint/Issue","BPD190113-002773",""
"01/13/2019 11:48:56","3","OAAB-Other Agency Assis","BPD190113-002774",""
"01/13/2019 16:15:44","3","PARKIB-Parking Complaint/Issue","BPD190113-002823",""
"01/13/2019 14:46:16","3","PARKIB-Parking Complaint/Issue","BPD190113-002809",""
"01/13/2019 13:01:58","3","NARCOB-Narcotics/Drug viol","BPD190113-002788",""
"01/13/2019 14:07:51","3","SUSPI3B-Suspicious C","BPD190113-002798",""
"01/13/2019 18:11:38","3","ASSISB-Assist","BPD190113-002847","20190113-0000419"
"01/13/2019 19:40:06","3","FIREWB-Fire Works Complaints","BPD190113-002860",""
"01/13/2019 20:35:33","3","SASL3B-Sex Assault C","BPD190113-002875",""
"01/14/2019 07:14:35","3","PARKIB-Parking Complaint/Issue","BPD190114-002923","20190114-0000429"
"01/14/2019 08:06:13","3","ASSISB-Assist","BPD190114-002930",""
"01/14/2019 12:03:07","3","CRTRE3B - Criminal Tresp C","BPD190114-003023",""
"01/14/2019 12:04:18","3","CRMIS3B - Criminal Mis C","LGBP190114-003027",""
"01/14/2019 12:04:47","3","ASSISB-Assist","BPD190114-003029",""
"01/14/2019 12:05:05","3","FRAUD3B-Fraud C","BPD190114-003030",""
"01/14/2019 11:50:23","3","HARAS3B-Harassment C","BPD190114-003010",""
"01/14/2019 12:01:37","3","ASSISB-Assist","BPD190114-003017",""
"01/14/2019 12:01:56","3","FRAUD3B-Fraud C","BPD190114-003018",""
"01/14/2019 09:44:19","3","TRESP3B-Trespassing C","BPD190114-002953",""
"01/14/2019 09:48:19","3","PARKIB-Parking Complaint/Issue","BPD190114-002954",""
"01/14/2019 11:31:38","3","PARKIB-Parking Complaint/Issue","UCBP190114-003004",""
"01/14/2019 11:34:56","3","OAAB-Other Agency Assis","BPD190114-003005",""
"01/14/2019 11:19:23","3","CRTRE3B - Criminal Tresp C","BPD190114-002991",""
"01/14/2019 12:07:17","3","CRMIS3B - Criminal Mis C","BPD190114-003037",""
"01/14/2019 12:07:33","3","CRTRE3B - Criminal Tresp C","BPD190114-003038",""
"01/14/2019 12:08:08","3","CRTRE3B - Criminal Tresp C","BPD190114-003040",""
"01/14/2019 12:08:29","3","CRMIS3B - Criminal Mis C","BPD190114-003041",""
"01/14/2019 12:08:46","3","CRTRE3B - Criminal Tresp C","BPD190114-003042",""
"01/14/2019 12:09:09","3","CRTRE3B - Criminal Tresp C","BPD190114-003043",""
"01/14/2019 12:09:28","3","CRMIS3B - Criminal Mis C","BPD190114-003044",""
"01/14/2019 12:09:59","3","CRMIS3B - Criminal Mis C","BPD190114-003046",""
"01/14/2019 14:11:17","3","LITTEB-Littering","BPD190114-003074",""
"01/14/2019 14:15:04","3","ASSISB-Assist","BPD190114-003075","20190114-0000439"
"01/14/2019 12:45:18","3","ASSISB-Assist","BPD190114-003055",""
"01/14/2019 12:57:55","3","PARKIB-Parking Complaint/Issue","BPD190114-003060",""
"01/14/2019 16:16:24","3","PARKIB-Parking Complaint/Issue","BPD190114-003121",""
"01/14/2019 16:18:52","3","PARKIB-Parking Complaint/Issue","BPD190114-003122",""
"01/14/2019 15:49:06","3","CRTRE3B - Criminal Tresp C","BPD190114-003111",""
"01/14/2019 14:43:57","3","HARAS3B-Harassment C","BPD190114-003082",""
"01/14/2019 14:47:43","3","FRAUD3B-Fraud C","BPD190114-003083","20190114-0000442"
"01/14/2019 14:55:25","3","SUSPI3B-Suspicious C","BPD190114-003085",""
"01/14/2019 14:59:12","3","TRESP3B-Trespassing C","BPD190114-003090",""
"01/14/2019 15:01:32","3","COENFB - Code Enforcement","BPD190114-003091",""
"01/14/2019 18:13:32","3","CIVILB - Civil Assist","BPD190114-003152",""
"01/14/2019 19:03:59","3","ASSISB-Assist","BPD190114-003164",""
"01/14/2019 19:05:53","3","SUSPI3B-Suspicious C","BPD190114-003158",""
"01/14/2019 19:33:15","3","LITTEB-Littering","LGBP190114-003170",""
"01/14/2019 23:16:29","3","ASSISB-Assist","BPD190114-003204",""
"01/15/2019 00:41:36","3","PARKIB-Parking Complaint/Issue","BPD190115-003211",""
"01/14/2019 22:25:28","3","ASSISB-Assist","BPD190114-003195",""
"01/15/2019 08:20:13","3","FRAUD3B-Fraud C","BPD190115-003259",""
"01/15/2019 10:30:08","3","PARKIB-Parking Complaint/Issue","BPD190115-003286",""
"01/15/2019 10:32:46","3","SUSPI3B-Suspicious C","BPD190115-003288","20190115-0000468"
"01/15/2019 11:58:11","3","HARAS3B-Harassment C","BPD190115-003317",""
"01/15/2019 13:27:22","3","ASSISB-Assist","BPD190115-003340",""
"01/15/2019 13:47:09","3","ASSISB-Assist","BPDBC190115-003344",""
"01/15/2019 14:57:49","3","HARAS3B-Harassment C","BPD190115-003362",""
"01/15/2019 15:10:01","3","ASSISB-Assist","BPD190115-003369",""
"01/15/2019 16:33:26","3","NARCOB-Narcotics/Drug viol","BPD190115-003400",""
"01/15/2019 16:43:46","3","PARKIB-Parking Complaint/Issue","BPD190115-003404",""
"01/15/2019 17:12:26","3","PARKIB-Parking Complaint/Issue","BPD190115-003411",""
"01/15/2019 15:43:18","3","ASSISB-Assist","BPD190115-003385",""
"01/15/2019 15:46:52","3","PARKIB-Parking Complaint/Issue","BPD190115-003388",""
"01/15/2019 16:10:12","3","PARKIB-Parking Complaint/Issue","BPD190115-003395",""
"01/15/2019 20:16:40","3","FRAUD3B-Fraud C","BPD190115-003445",""
"01/15/2019 19:43:52","3","PARKIB-Parking Complaint/Issue","BPD190115-003438",""
"01/15/2019 19:25:29","3","PARKIB-Parking Complaint/Issue","BPD190115-003435",""
"01/15/2019 22:40:38","3","ASSISB-Assist","BPD190115-003460",""
"01/15/2019 20:48:37","3","ASSISB-Assist","BPD190115-003450","20190115-0000495"
"11/15/2018 02:08:18","3","ASSISB-Assist","BPD181115-091699",""
"11/15/2018 10:27:44","3","MUNIB-Municipal Ord Violation","BPD181115-091759",""
"11/15/2018 08:10:56","3","PARKIB-Parking Complaint/Issue","BPD181115-091724",""
"11/15/2018 06:56:51","3","PARKIB-Parking Complaint/Issue","BPD181115-091715","20181115-0014728"
"11/15/2018 10:43:06","3","FRAUD3B-Fraud C","BPD181115-091777",""
"11/15/2018 10:52:40","3","PARKIB-Parking Complaint/Issue","BPD181115-091781",""
"11/15/2018 10:34:00","3","FRAUD3B-Fraud C","BPD181115-091763",""
"11/15/2018 10:38:36","3","FRAUD3B-Fraud C","BPD181115-091770","20181115-0014736"
"11/15/2018 12:01:45","3","FRAUD3B-Fraud C","BPD181115-091804","20181115-0014741"
"11/15/2018 14:06:33","3","FRAUD3B-Fraud C","BPD181115-091846",""
"11/15/2018 13:17:33","3","PARKIB-Parking Complaint/Issue","BPD181115-091829",""
"11/15/2018 13:20:33","3","ASSAU3B-Assault C","BPD181115-091812",""
"11/15/2018 13:20:43","3","PARKIB-Parking Complaint/Issue","BPD181115-091831",""
"11/15/2018 13:29:09","3","HARAS3B-Harassment C","BPD181115-091832",""
"11/15/2018 15:17:44","3","PARKIB-Parking Complaint/Issue","BPD181115-091877",""
"11/15/2018 15:29:52","3","PARKIB-Parking Complaint/Issue","BPD181115-091881",""
"11/15/2018 15:38:16","3","FRAUD3B-Fraud C","BPD181115-091887","20181115-0014754"
"11/15/2018 15:52:52","3","FRAUD3B-Fraud C","BPD181115-091892","20181115-0014755"
"11/15/2018 16:04:17","3","FRAUD3B-Fraud C","BPD181115-091896",""
"11/15/2018 16:10:15","3","TRESP3B-Trespassing C","BPD181115-091903",""
"11/15/2018 16:11:59","3","PARKIB-Parking Complaint/Issue","BPD181115-091904","20181115-0014760"
"11/15/2018 17:14:31","3","PARKIB-Parking Complaint/Issue","BPD181115-091918",""
"11/15/2018 17:17:49","3","PARKIB-Parking Complaint/Issue","BPD181115-091920",""
"11/15/2018 17:19:04","3","ASSISB-Assist","BPD181115-091921",""
"11/15/2018 17:24:19","3","ASSISB-Assist","BPD181115-091924",""
"11/15/2018 16:39:00","3","PARKIB-Parking Complaint/Issue","BPD181115-091908",""
"11/15/2018 14:23:17","3","FRAUD3B-Fraud C","BPD181115-091853","20181115-0014749"
"11/15/2018 18:56:24","3","CRTRE3B - Criminal Tresp C","BPD181115-091944","20181115-0014768"
"11/15/2018 19:16:41","3","PARKIB-Parking Complaint/Issue","BPD181115-091946",""
"11/15/2018 19:24:22","3","ASSISB-Assist","BPD181115-091947",""
"11/15/2018 19:48:35","3","OAAB-Other Agency Assis","BPD181115-091950",""
"11/15/2018 17:35:26","3","NARCOB-Narcotics/Drug viol","BPD181115-091926",""
"11/15/2018 16:54:28","3","PARKIB-Parking Complaint/Issue","BPD181115-091912",""
"11/15/2018 17:59:35","3","FRAUD3B-Fraud C","BPD181115-091932",""
"11/15/2018 21:31:25","3","HARAS3B-Harassment C","BPD181115-091975",""
"11/15/2018 23:18:51","3","SASL3B-Sex Assault C","BPD181115-091959","20181115-0014769"
"11/16/2018 12:11:28","3","CRMIS3B - Criminal Mis C","BPD181116-092144",""
"11/16/2018 12:24:24","3","PARKIB-Parking Complaint/Issue","BPD181116-092150",""
"11/16/2018 12:03:12","3","PARKIB-Parking Complaint/Issue","BPD181116-092139",""
"11/16/2018 11:37:29","3","PARKIB-Parking Complaint/Issue","BPD181116-092129",""
"11/16/2018 09:57:08","3","FRAUD3B-Fraud C","BPD181116-092078",""
